npu,crime_type,occur_year,occur_month,occur_count
A,LARCENY-NON VEHICLE,2017,January,3
A,LARCENY-NON VEHICLE,2017,July,2
A,LARCENY-NON VEHICLE,2017,June,2
A,LARCENY-NON VEHICLE,2017,March,4
A,LARCENY-NON VEHICLE,2017,May,1
A,LARCENY-NON VEHICLE,2017,November,4
A,LARCENY-NON VEHICLE,2017,October,5
A,LARCENY-NON VEHICLE,2017,September,3
A,LARCENY-NON VEHICLE,2018,April,5
A,LARCENY-NON VEHICLE,2018,August,2
A,LARCENY-NON VEHICLE,2018,December,3
A,LARCENY-NON VEHICLE,2018,February,3
A,LARCENY-NON VEHICLE,2018,January,8
A,LARCENY-NON VEHICLE,2018,July,5
A,LARCENY-NON VEHICLE,2018,June,4
A,LARCENY-NON VEHICLE,2018,May,3
A,LARCENY-NON VEHICLE,2018,November,3
A,LARCENY-NON VEHICLE,2018,October,5
A,LARCENY-NON VEHICLE,2018,September,2
A,LARCENY-NON VEHICLE,2019,April,2
A,LARCENY-NON VEHICLE,2019,August,2
A,LARCENY-NON VEHICLE,2019,December,3
A,LARCENY-NON VEHICLE,2019,February,7
A,LARCENY-NON VEHICLE,2019,January,3
A,LARCENY-NON VEHICLE,2019,July,2
A,LARCENY-NON VEHICLE,2019,March,2
A,LARCENY-NON VEHICLE,2019,May,2
A,LARCENY-NON VEHICLE,2019,November,2
A,LARCENY-NON VEHICLE,2019,October,2
A,LARCENY-NON VEHICLE,2019,September,4
A,LARCENY-NON VEHICLE,2020,April,2
A,LARCENY-NON VEHICLE,2020,August,1
A,LARCENY-NON VEHICLE,2020,December,6
A,LARCENY-NON VEHICLE,2020,February,1
A,LARCENY-NON VEHICLE,2020,January,2
A,LARCENY-NON VEHICLE,2020,July,3
A,LARCENY-NON VEHICLE,2020,May,2
A,LARCENY-NON VEHICLE,2020,November,4
A,LARCENY-NON VEHICLE,2020,October,2
A,LARCENY-NON VEHICLE,2020,September,2
A,LARCENY-NON VEHICLE,2021,April,4
A,LARCENY-NON VEHICLE,2021,August,3
A,LARCENY-NON VEHICLE,2021,December,2
A,LARCENY-NON VEHICLE,2021,February,1
A,LARCENY-NON VEHICLE,2021,July,2
A,LARCENY-NON VEHICLE,2021,June,1
A,LARCENY-NON VEHICLE,2021,May,3
A,LARCENY-NON VEHICLE,2021,September,1
A,LARCENY-NON VEHICLE,2022,February,3
A,LARCENY-NON VEHICLE,2022,January,2
A,LARCENY-NON VEHICLE,2022,March,1
A,ROBBERY,2020,January,1
A,ROBBERY,2020,June,1
A,ROBBERY,2021,December,1
A,ROBBERY-COMMERCIAL,2009,December,1
A,ROBBERY-COMMERCIAL,2009,June,1
A,ROBBERY-COMMERCIAL,2010,April,1
A,ROBBERY-COMMERCIAL,2010,January,1
A,ROBBERY-COMMERCIAL,2010,November,1
A,ROBBERY-COMMERCIAL,2010,October,2
A,ROBBERY-COMMERCIAL,2011,August,1
A,ROBBERY-COMMERCIAL,2011,May,1
A,ROBBERY-COMMERCIAL,2012,January,1
A,ROBBERY-COMMERCIAL,2013,June,1
A,ROBBERY-COMMERCIAL,2013,May,2
A,ROBBERY-COMMERCIAL,2014,April,2
A,ROBBERY-COMMERCIAL,2014,January,2
A,ROBBERY-COMMERCIAL,2014,July,1
A,ROBBERY-COMMERCIAL,2014,June,2
A,ROBBERY-COMMERCIAL,2014,March,1
A,ROBBERY-COMMERCIAL,2017,October,1
A,ROBBERY-COMMERCIAL,2018,December,1
A,ROBBERY-COMMERCIAL,2019,April,1
A,ROBBERY-PEDESTRIAN,2009,October,1
A,ROBBERY-PEDESTRIAN,2009,September,1
A,ROBBERY-PEDESTRIAN,2010,December,1
A,ROBBERY-PEDESTRIAN,2010,January,1
A,ROBBERY-PEDESTRIAN,2010,November,1
A,ROBBERY-PEDESTRIAN,2010,September,2
A,ROBBERY-PEDESTRIAN,2012,April,1
A,ROBBERY-PEDESTRIAN,2012,December,1
A,ROBBERY-PEDESTRIAN,2012,July,1
A,ROBBERY-PEDESTRIAN,2013,February,1
A,ROBBERY-PEDESTRIAN,2013,January,1
A,ROBBERY-PEDESTRIAN,2014,August,2
A,ROBBERY-PEDESTRIAN,2014,July,1
A,ROBBERY-PEDESTRIAN,2014,October,1
A,ROBBERY-PEDESTRIAN,2015,December,1
A,ROBBERY-PEDESTRIAN,2015,January,1
A,ROBBERY-PEDESTRIAN,2015,July,1
A,ROBBERY-PEDESTRIAN,2015,June,2
A,ROBBERY-PEDESTRIAN,2015,May,1
A,ROBBERY-PEDESTRIAN,2016,August,1
A,ROBBERY-PEDESTRIAN,2016,June,1
A,ROBBERY-PEDESTRIAN,2016,May,1
A,ROBBERY-PEDESTRIAN,2016,September,2
A,ROBBERY-PEDESTRIAN,2018,December,1
A,ROBBERY-PEDESTRIAN,2018,February,1
A,ROBBERY-PEDESTRIAN,2018,March,2
A,ROBBERY-PEDESTRIAN,2019,February,1
A,ROBBERY-PEDESTRIAN,2019,July,1
A,ROBBERY-RESIDENCE,2009,December,1
A,ROBBERY-RESIDENCE,2009,September,1
A,ROBBERY-RESIDENCE,2010,March,1
A,ROBBERY-RESIDENCE,2011,February,1
A,ROBBERY-RESIDENCE,2012,April,1
A,ROBBERY-RESIDENCE,2013,July,1
A,ROBBERY-RESIDENCE,2014,January,1
A,ROBBERY-RESIDENCE,2015,January,1
A,ROBBERY-RESIDENCE,2015,June,1
A,ROBBERY-RESIDENCE,2015,May,1
A,ROBBERY-RESIDENCE,2015,October,1
A,ROBBERY-RESIDENCE,2018,July,1
B,AGG ASSAULT,2009,April,2
B,AGG ASSAULT,2009,August,6
B,AGG ASSAULT,2009,December,8
B,AGG ASSAULT,2009,February,4
B,AGG ASSAULT,2009,January,5
B,AGG ASSAULT,2009,July,2
B,AGG ASSAULT,2009,June,4
B,AGG ASSAULT,2009,March,3
B,AGG ASSAULT,2009,May,4
B,AGG ASSAULT,2009,November,7
B,AGG ASSAULT,2009,October,3
B,AGG ASSAULT,2009,September,5
B,AGG ASSAULT,2010,April,3
B,AGG ASSAULT,2010,August,2
B,AGG ASSAULT,2010,December,3
B,AGG ASSAULT,2010,February,3
B,AGG ASSAULT,2010,January,5
B,AGG ASSAULT,2010,July,3
B,AGG ASSAULT,2010,June,3
B,AGG ASSAULT,2010,March,5
B,AGG ASSAULT,2010,May,6
B,AGG ASSAULT,2010,November,5
B,AGG ASSAULT,2010,October,5
B,AGG ASSAULT,2010,September,6
B,AGG ASSAULT,2011,April,4
B,AGG ASSAULT,2011,August,5
B,AGG ASSAULT,2011,December,2
B,AGG ASSAULT,2011,February,5
B,AGG ASSAULT,2011,January,5
B,AGG ASSAULT,2011,July,5
B,AGG ASSAULT,2011,June,8
B,AGG ASSAULT,2011,March,4
B,AGG ASSAULT,2011,May,2
B,AGG ASSAULT,2011,November,3
B,AGG ASSAULT,2011,October,4
B,AGG ASSAULT,2011,September,5
B,AGG ASSAULT,2012,April,4
B,AGG ASSAULT,2012,August,3
B,AGG ASSAULT,2012,December,4
B,AGG ASSAULT,2012,February,6
B,AGG ASSAULT,2012,January,3
B,AGG ASSAULT,2012,July,5
B,AGG ASSAULT,2012,June,3
B,AGG ASSAULT,2012,March,10
B,AGG ASSAULT,2012,May,11
B,AGG ASSAULT,2012,November,3
B,AGG ASSAULT,2012,October,8
B,AGG ASSAULT,2012,September,5
B,AGG ASSAULT,2013,April,5
B,AGG ASSAULT,2013,August,6
B,AGG ASSAULT,2013,December,3
B,AGG ASSAULT,2013,February,3
B,AGG ASSAULT,2013,January,7
B,AGG ASSAULT,2013,July,5
B,AGG ASSAULT,2013,June,8
B,AGG ASSAULT,2013,March,7
B,AGG ASSAULT,2013,May,1
B,AGG ASSAULT,2013,November,6
B,AGG ASSAULT,2013,October,5
B,AGG ASSAULT,2013,September,3
B,AGG ASSAULT,2014,April,5
B,AGG ASSAULT,2014,August,4
B,AGG ASSAULT,2014,December,5
B,AGG ASSAULT,2014,February,4
B,AGG ASSAULT,2014,January,3
B,AGG ASSAULT,2014,July,7
B,AGG ASSAULT,2014,June,4
B,AGG ASSAULT,2014,March,3
B,AGG ASSAULT,2014,May,3
B,AGG ASSAULT,2014,November,1
B,AGG ASSAULT,2014,October,2
B,AGG ASSAULT,2014,September,3
B,AGG ASSAULT,2015,April,6
B,AGG ASSAULT,2015,December,2
B,AGG ASSAULT,2015,February,1
B,AGG ASSAULT,2015,January,5
B,AGG ASSAULT,2015,July,9
B,AGG ASSAULT,2015,June,4
B,AGG ASSAULT,2015,March,4
B,AGG ASSAULT,2015,May,5
B,AGG ASSAULT,2015,November,6
B,AGG ASSAULT,2015,October,6
B,AGG ASSAULT,2015,September,10
B,AGG ASSAULT,2016,August,5
B,AGG ASSAULT,2016,December,7
B,AGG ASSAULT,2016,February,6
B,AGG ASSAULT,2016,January,4
B,AGG ASSAULT,2016,July,6
B,AGG ASSAULT,2016,June,6
B,AGG ASSAULT,2016,March,1
B,AGG ASSAULT,2016,May,7
B,AGG ASSAULT,2016,November,7
B,AGG ASSAULT,2016,October,7
B,AGG ASSAULT,2016,September,9
B,AGG ASSAULT,2017,April,2
B,AGG ASSAULT,2017,August,3
B,AGG ASSAULT,2017,December,5
B,AGG ASSAULT,2017,February,3
B,AGG ASSAULT,2017,January,5
B,AGG ASSAULT,2017,July,5
B,AGG ASSAULT,2017,June,5
B,AGG ASSAULT,2017,March,6
B,AGG ASSAULT,2017,May,7
B,AGG ASSAULT,2017,November,3
B,AGG ASSAULT,2017,October,10
B,AGG ASSAULT,2017,September,4
B,AGG ASSAULT,2018,April,7
B,AGG ASSAULT,2018,August,3
B,AGG ASSAULT,2018,December,4
B,AGG ASSAULT,2018,February,6
B,AGG ASSAULT,2018,January,4
B,AGG ASSAULT,2018,July,2
B,AGG ASSAULT,2018,June,9
B,AGG ASSAULT,2018,March,6
B,AGG ASSAULT,2018,May,5
B,AGG ASSAULT,2018,November,5
B,AGG ASSAULT,2018,October,5
B,AGG ASSAULT,2018,September,4
B,AGG ASSAULT,2019,April,6
B,AGG ASSAULT,2019,August,4
B,AGG ASSAULT,2019,December,9
B,AGG ASSAULT,2019,February,7
B,AGG ASSAULT,2019,January,5
B,AGG ASSAULT,2019,July,9
B,AGG ASSAULT,2019,June,5
B,AGG ASSAULT,2019,March,6
B,AGG ASSAULT,2019,May,9
B,AGG ASSAULT,2019,November,8
B,AGG ASSAULT,2019,October,9
B,AGG ASSAULT,2019,September,9
B,AGG ASSAULT,2020,April,8
B,AGG ASSAULT,2020,August,10
B,AGG ASSAULT,2020,December,10
B,AGG ASSAULT,2020,February,5
B,AGG ASSAULT,2020,January,9
B,AGG ASSAULT,2020,July,8
B,AGG ASSAULT,2020,June,11
B,AGG ASSAULT,2020,March,3
B,AGG ASSAULT,2020,May,5
B,AGG ASSAULT,2020,November,11
B,AGG ASSAULT,2020,October,16
B,AGG ASSAULT,2020,September,3
B,AGG ASSAULT,2021,April,12
B,AGG ASSAULT,2021,August,9
B,AGG ASSAULT,2021,December,9
B,AGG ASSAULT,2021,February,11
B,AGG ASSAULT,2021,January,13
B,AGG ASSAULT,2021,July,14
B,AGG ASSAULT,2021,June,10
B,AGG ASSAULT,2021,March,13
B,AGG ASSAULT,2021,May,13
B,AGG ASSAULT,2021,November,5
B,AGG ASSAULT,2021,October,11
B,AGG ASSAULT,2021,September,5
B,AGG ASSAULT,2022,February,2
B,AGG ASSAULT,2022,January,5
B,AGG ASSAULT,2022,March,11
B,AUTO THEFT,2009,April,15
B,AUTO THEFT,2009,August,19
B,AUTO THEFT,2009,December,21
B,AUTO THEFT,2009,February,14
B,AUTO THEFT,2009,January,16
B,AUTO THEFT,2009,July,16
B,AUTO THEFT,2009,June,23
B,AUTO THEFT,2009,March,12
B,AUTO THEFT,2009,May,20
B,AUTO THEFT,2009,November,20
B,AUTO THEFT,2009,October,11
B,AUTO THEFT,2009,September,10
B,AUTO THEFT,2010,April,14
B,AUTO THEFT,2010,August,12
B,AUTO THEFT,2010,December,17
B,AUTO THEFT,2010,February,17
B,AUTO THEFT,2010,January,29
B,AUTO THEFT,2010,July,19
B,AUTO THEFT,2010,June,27
B,AUTO THEFT,2010,March,16
B,AUTO THEFT,2010,May,31
B,AUTO THEFT,2010,November,22
B,AUTO THEFT,2010,October,30
B,AUTO THEFT,2010,September,28
B,AUTO THEFT,2011,April,18
B,AUTO THEFT,2011,August,12
B,AUTO THEFT,2011,December,18
B,AUTO THEFT,2011,February,13
B,AUTO THEFT,2011,January,15
B,AUTO THEFT,2011,July,20
B,AUTO THEFT,2011,June,29
B,AUTO THEFT,2011,March,15
B,AUTO THEFT,2011,May,19
B,AUTO THEFT,2011,November,12
B,AUTO THEFT,2011,October,12
B,AUTO THEFT,2011,September,18
B,AUTO THEFT,2012,April,9
B,AUTO THEFT,2012,August,13
B,AUTO THEFT,2012,December,19
B,AUTO THEFT,2012,February,18
B,AUTO THEFT,2012,January,13
B,AUTO THEFT,2012,July,9
B,AUTO THEFT,2012,June,18
B,AUTO THEFT,2012,March,17
B,AUTO THEFT,2012,May,17
B,AUTO THEFT,2012,November,10
B,AUTO THEFT,2012,October,12
B,AUTO THEFT,2012,September,15
B,AUTO THEFT,2013,April,15
B,AUTO THEFT,2013,August,13
B,AUTO THEFT,2013,December,8
B,AUTO THEFT,2013,February,7
B,AUTO THEFT,2013,January,16
B,AUTO THEFT,2013,July,17
B,AUTO THEFT,2013,June,26
B,AUTO THEFT,2013,March,8
B,AUTO THEFT,2013,May,17
B,AUTO THEFT,2013,November,10
B,AUTO THEFT,2013,October,15
B,AUTO THEFT,2013,September,11
B,AUTO THEFT,2014,April,13
B,AUTO THEFT,2014,August,13
B,AUTO THEFT,2014,December,26
B,AUTO THEFT,2014,February,7
B,AUTO THEFT,2014,January,15
B,AUTO THEFT,2014,July,16
B,AUTO THEFT,2014,June,8
B,AUTO THEFT,2014,March,4
B,AUTO THEFT,2014,May,7
B,AUTO THEFT,2014,November,16
B,AUTO THEFT,2014,October,11
B,AUTO THEFT,2014,September,9
B,AUTO THEFT,2015,April,13
B,AUTO THEFT,2015,August,20
B,AUTO THEFT,2015,December,14
B,AUTO THEFT,2015,February,11
B,AUTO THEFT,2015,January,10
B,AUTO THEFT,2015,July,11
B,AUTO THEFT,2015,June,6
B,AUTO THEFT,2015,March,8
B,AUTO THEFT,2015,May,12
B,AUTO THEFT,2015,November,21
B,AUTO THEFT,2015,October,15
B,AUTO THEFT,2015,September,16
B,AUTO THEFT,2016,April,17
B,AUTO THEFT,2016,August,15
B,AUTO THEFT,2016,December,19
B,AUTO THEFT,2016,February,14
B,AUTO THEFT,2016,January,14
B,AUTO THEFT,2016,July,23
B,AUTO THEFT,2016,June,10
B,AUTO THEFT,2016,March,16
B,AUTO THEFT,2016,May,20
B,AUTO THEFT,2016,November,26
B,AUTO THEFT,2016,October,32
B,AUTO THEFT,2016,September,27
B,AUTO THEFT,2017,April,20
B,AUTO THEFT,2017,August,18
B,AUTO THEFT,2017,December,26
B,AUTO THEFT,2017,February,13
B,AUTO THEFT,2017,January,17
B,AUTO THEFT,2017,July,16
B,AUTO THEFT,2017,June,15
B,AUTO THEFT,2017,March,19
B,AUTO THEFT,2017,May,16
B,AUTO THEFT,2017,November,22
B,AUTO THEFT,2017,October,31
B,AUTO THEFT,2017,September,25
B,AUTO THEFT,2018,April,23
B,AUTO THEFT,2018,August,12
B,AUTO THEFT,2018,December,36
B,AUTO THEFT,2018,February,21
B,AUTO THEFT,2018,January,21
B,AUTO THEFT,2018,July,17
B,AUTO THEFT,2018,June,15
B,AUTO THEFT,2018,March,21
B,AUTO THEFT,2018,May,21
B,AUTO THEFT,2018,November,24
B,AUTO THEFT,2018,October,22
B,AUTO THEFT,2018,September,18
B,AUTO THEFT,2019,April,20
B,AUTO THEFT,2019,August,26
B,AUTO THEFT,2019,December,34
B,AUTO THEFT,2019,February,17
B,AUTO THEFT,2019,January,33
B,AUTO THEFT,2019,July,28
B,AUTO THEFT,2019,June,30
B,AUTO THEFT,2019,March,18
B,AUTO THEFT,2019,May,24
B,AUTO THEFT,2019,November,20
B,AUTO THEFT,2019,October,27
B,AUTO THEFT,2019,September,23
B,AUTO THEFT,2020,April,10
B,AUTO THEFT,2020,August,44
B,AUTO THEFT,2020,December,41
B,AUTO THEFT,2020,February,16
B,AUTO THEFT,2020,January,33
B,AUTO THEFT,2020,July,51
B,AUTO THEFT,2020,June,28
B,AUTO THEFT,2020,March,19
B,AUTO THEFT,2020,May,18
B,AUTO THEFT,2020,November,50
B,AUTO THEFT,2020,October,48
B,AUTO THEFT,2020,September,45
B,AUTO THEFT,2021,April,21
B,AUTO THEFT,2021,August,23
B,AUTO THEFT,2021,December,14
B,AUTO THEFT,2021,February,35
B,AUTO THEFT,2021,January,42
B,AUTO THEFT,2021,July,18
B,AUTO THEFT,2021,June,18
B,AUTO THEFT,2021,March,33
B,AUTO THEFT,2021,May,36
B,AUTO THEFT,2021,November,13
B,AUTO THEFT,2021,October,22
B,AUTO THEFT,2021,September,37
B,AUTO THEFT,2022,February,26
B,AUTO THEFT,2022,January,26
B,AUTO THEFT,2022,March,20
B,BURGLARY,2019,December,1
B,BURGLARY,2019,November,1
B,BURGLARY,2020,April,10
B,BURGLARY,2020,August,11
B,BURGLARY,2020,December,15
B,BURGLARY,2020,February,11
B,BURGLARY,2020,January,13
B,BURGLARY,2020,July,6
B,BURGLARY,2020,June,18
B,BURGLARY,2020,March,8
B,BURGLARY,2020,May,65
B,BURGLARY,2020,November,17
B,BURGLARY,2020,October,12
B,BURGLARY,2020,September,11
B,BURGLARY,2021,April,3
B,BURGLARY,2021,August,8
B,BURGLARY,2021,December,7
B,BURGLARY,2021,February,10
B,BURGLARY,2021,January,11
B,BURGLARY,2021,July,5
B,BURGLARY,2021,June,7
B,BURGLARY,2021,March,5
B,BURGLARY,2021,May,7
B,BURGLARY,2021,November,11
B,BURGLARY,2021,October,17
B,BURGLARY,2021,September,7
B,BURGLARY,2022,February,7
B,BURGLARY,2022,January,4
B,BURGLARY,2022,March,7
B,BURGLARY-NONRES,2009,April,7
B,BURGLARY-NONRES,2009,August,8
B,BURGLARY-NONRES,2009,December,14
B,BURGLARY-NONRES,2009,February,7
B,BURGLARY-NONRES,2009,January,21
B,BURGLARY-NONRES,2009,July,9
B,BURGLARY-NONRES,2009,June,11
B,BURGLARY-NONRES,2009,March,6
B,BURGLARY-NONRES,2009,May,7
B,BURGLARY-NONRES,2009,November,7
B,BURGLARY-NONRES,2009,October,6
B,BURGLARY-NONRES,2009,September,9
B,BURGLARY-NONRES,2010,April,7
B,BURGLARY-NONRES,2010,August,11
B,BURGLARY-NONRES,2010,December,10
B,BURGLARY-NONRES,2010,February,5
B,BURGLARY-NONRES,2010,January,6
B,BURGLARY-NONRES,2010,July,8
B,BURGLARY-NONRES,2010,June,10
B,BURGLARY-NONRES,2010,March,6
B,BURGLARY-NONRES,2010,May,4
B,BURGLARY-NONRES,2010,November,4
B,BURGLARY-NONRES,2010,October,8
B,BURGLARY-NONRES,2010,September,3
B,BURGLARY-NONRES,2011,April,1
B,BURGLARY-NONRES,2011,August,1
B,BURGLARY-NONRES,2011,December,6
B,BURGLARY-NONRES,2011,February,4
B,BURGLARY-NONRES,2011,January,6
B,BURGLARY-NONRES,2011,July,8
B,BURGLARY-NONRES,2011,June,3
B,BURGLARY-NONRES,2011,March,2
B,BURGLARY-NONRES,2011,May,2
B,BURGLARY-NONRES,2011,November,2
B,BURGLARY-NONRES,2011,October,5
B,BURGLARY-NONRES,2011,September,3
B,BURGLARY-NONRES,2012,April,3
B,BURGLARY-NONRES,2012,August,4
B,BURGLARY-NONRES,2012,December,8
B,BURGLARY-NONRES,2012,February,1
B,BURGLARY-NONRES,2012,January,3
B,BURGLARY-NONRES,2012,July,4
B,BURGLARY-NONRES,2012,June,9
B,BURGLARY-NONRES,2012,March,3
B,BURGLARY-NONRES,2012,May,3
B,BURGLARY-NONRES,2012,November,8
B,BURGLARY-NONRES,2012,October,1
B,BURGLARY-NONRES,2012,September,2
B,BURGLARY-NONRES,2013,April,2
B,BURGLARY-NONRES,2013,August,6
B,BURGLARY-NONRES,2013,December,6
B,BURGLARY-NONRES,2013,February,3
B,BURGLARY-NONRES,2013,January,6
B,BURGLARY-NONRES,2013,July,3
B,BURGLARY-NONRES,2013,June,4
B,BURGLARY-NONRES,2013,March,3
B,BURGLARY-NONRES,2013,May,1
B,BURGLARY-NONRES,2013,November,3
B,BURGLARY-NONRES,2013,October,4
B,BURGLARY-NONRES,2013,September,7
B,BURGLARY-NONRES,2014,April,6
B,BURGLARY-NONRES,2014,August,4
B,BURGLARY-NONRES,2014,December,9
B,BURGLARY-NONRES,2014,February,6
B,BURGLARY-NONRES,2014,January,6
B,BURGLARY-NONRES,2014,July,6
B,BURGLARY-NONRES,2014,June,7
B,BURGLARY-NONRES,2014,March,10
B,BURGLARY-NONRES,2014,May,2
B,BURGLARY-NONRES,2014,November,7
B,BURGLARY-NONRES,2014,October,5
B,BURGLARY-NONRES,2014,September,3
B,BURGLARY-NONRES,2015,April,2
B,BURGLARY-NONRES,2015,August,12
B,BURGLARY-NONRES,2015,December,7
B,BURGLARY-NONRES,2015,February,2
B,BURGLARY-NONRES,2015,January,15
B,BURGLARY-NONRES,2015,July,9
B,BURGLARY-NONRES,2015,June,4
B,BURGLARY-NONRES,2015,March,4
B,BURGLARY-NONRES,2015,May,3
B,BURGLARY-NONRES,2015,November,3
B,BURGLARY-NONRES,2015,October,8
B,BURGLARY-NONRES,2015,September,9
B,BURGLARY-NONRES,2016,April,6
B,BURGLARY-NONRES,2016,August,12
B,BURGLARY-NONRES,2016,December,17
B,BURGLARY-NONRES,2016,February,5
B,BURGLARY-NONRES,2016,January,8
B,BURGLARY-NONRES,2016,July,7
B,BURGLARY-NONRES,2016,June,10
B,BURGLARY-NONRES,2016,March,4
B,BURGLARY-NONRES,2016,May,5
B,BURGLARY-NONRES,2016,November,10
B,BURGLARY-NONRES,2016,October,8
B,BURGLARY-NONRES,2016,September,8
B,BURGLARY-NONRES,2017,April,5
B,BURGLARY-NONRES,2017,August,1
B,BURGLARY-NONRES,2017,December,5
B,BURGLARY-NONRES,2017,February,7
B,BURGLARY-NONRES,2017,January,13
B,BURGLARY-NONRES,2017,July,4
B,BURGLARY-NONRES,2017,March,3
B,BURGLARY-NONRES,2017,May,4
B,BURGLARY-NONRES,2017,November,3
B,BURGLARY-NONRES,2017,October,5
B,BURGLARY-NONRES,2017,September,4
B,BURGLARY-NONRES,2018,April,8
B,BURGLARY-NONRES,2018,August,9
B,BURGLARY-NONRES,2018,December,11
B,BURGLARY-NONRES,2018,February,4
B,BURGLARY-NONRES,2018,January,7
B,BURGLARY-NONRES,2018,July,11
B,BURGLARY-NONRES,2018,June,3
B,BURGLARY-NONRES,2018,March,6
B,BURGLARY-NONRES,2018,May,2
B,BURGLARY-NONRES,2018,November,4
B,BURGLARY-NONRES,2018,October,12
B,BURGLARY-NONRES,2018,September,8
B,BURGLARY-NONRES,2019,April,4
B,BURGLARY-NONRES,2019,August,3
B,BURGLARY-NONRES,2019,December,2
B,BURGLARY-NONRES,2019,February,7
B,BURGLARY-NONRES,2019,January,3
B,BURGLARY-NONRES,2019,July,4
B,BURGLARY-NONRES,2019,June,6
B,BURGLARY-NONRES,2019,March,5
B,BURGLARY-NONRES,2019,May,4
B,BURGLARY-NONRES,2019,November,2
B,BURGLARY-NONRES,2019,October,10
B,BURGLARY-NONRES,2019,September,6
B,BURGLARY-RESIDENCE,2009,April,19
B,BURGLARY-RESIDENCE,2009,August,16
B,BURGLARY-RESIDENCE,2009,December,34
B,BURGLARY-RESIDENCE,2009,February,12
B,BURGLARY-RESIDENCE,2009,January,19
B,BURGLARY-RESIDENCE,2009,July,15
B,BURGLARY-RESIDENCE,2009,June,22
B,BURGLARY-RESIDENCE,2009,March,23
B,BURGLARY-RESIDENCE,2009,May,18
B,BURGLARY-RESIDENCE,2009,November,11
B,BURGLARY-RESIDENCE,2009,October,17
B,BURGLARY-RESIDENCE,2009,September,16
B,BURGLARY-RESIDENCE,2010,April,20
B,BURGLARY-RESIDENCE,2010,August,20
B,BURGLARY-RESIDENCE,2010,December,18
B,BURGLARY-RESIDENCE,2010,February,17
B,BURGLARY-RESIDENCE,2010,January,16
B,BURGLARY-RESIDENCE,2010,July,37
B,BURGLARY-RESIDENCE,2010,June,26
B,BURGLARY-RESIDENCE,2010,March,16
B,BURGLARY-RESIDENCE,2010,May,20
B,BURGLARY-RESIDENCE,2010,November,13
B,BURGLARY-RESIDENCE,2010,October,24
B,BURGLARY-RESIDENCE,2010,September,17
B,BURGLARY-RESIDENCE,2011,April,17
B,BURGLARY-RESIDENCE,2011,August,25
B,BURGLARY-RESIDENCE,2011,December,20
B,BURGLARY-RESIDENCE,2011,February,15
B,BURGLARY-RESIDENCE,2011,January,16
B,BURGLARY-RESIDENCE,2011,July,23
B,BURGLARY-RESIDENCE,2011,June,23
B,BURGLARY-RESIDENCE,2011,March,15
B,BURGLARY-RESIDENCE,2011,May,21
B,BURGLARY-RESIDENCE,2011,November,15
B,BURGLARY-RESIDENCE,2011,October,15
B,BURGLARY-RESIDENCE,2011,September,12
B,BURGLARY-RESIDENCE,2012,April,11
B,BURGLARY-RESIDENCE,2012,August,24
B,BURGLARY-RESIDENCE,2012,December,15
B,BURGLARY-RESIDENCE,2012,February,20
B,BURGLARY-RESIDENCE,2012,January,17
B,BURGLARY-RESIDENCE,2012,July,25
B,BURGLARY-RESIDENCE,2012,June,23
B,BURGLARY-RESIDENCE,2012,March,22
B,BURGLARY-RESIDENCE,2012,May,15
B,BURGLARY-RESIDENCE,2012,November,27
B,BURGLARY-RESIDENCE,2012,October,39
B,BURGLARY-RESIDENCE,2012,September,15
B,BURGLARY-RESIDENCE,2013,April,12
B,BURGLARY-RESIDENCE,2013,August,12
B,BURGLARY-RESIDENCE,2013,December,12
B,BURGLARY-RESIDENCE,2013,February,9
B,BURGLARY-RESIDENCE,2013,January,22
B,BURGLARY-RESIDENCE,2013,July,19
B,BURGLARY-RESIDENCE,2013,June,16
B,BURGLARY-RESIDENCE,2013,March,9
B,BURGLARY-RESIDENCE,2013,May,25
B,BURGLARY-RESIDENCE,2013,November,13
B,BURGLARY-RESIDENCE,2013,October,20
B,BURGLARY-RESIDENCE,2013,September,11
B,BURGLARY-RESIDENCE,2014,April,9
B,BURGLARY-RESIDENCE,2014,August,15
B,BURGLARY-RESIDENCE,2014,December,16
B,BURGLARY-RESIDENCE,2014,February,16
B,BURGLARY-RESIDENCE,2014,January,10
B,BURGLARY-RESIDENCE,2014,July,25
B,BURGLARY-RESIDENCE,2014,June,14
B,BURGLARY-RESIDENCE,2014,March,9
B,BURGLARY-RESIDENCE,2014,May,5
B,BURGLARY-RESIDENCE,2014,November,8
B,BURGLARY-RESIDENCE,2014,October,27
B,BURGLARY-RESIDENCE,2014,September,31
B,BURGLARY-RESIDENCE,2015,April,25
B,BURGLARY-RESIDENCE,2015,August,6
B,BURGLARY-RESIDENCE,2015,December,24
B,BURGLARY-RESIDENCE,2015,February,9
B,BURGLARY-RESIDENCE,2015,January,15
B,BURGLARY-RESIDENCE,2015,July,13
B,BURGLARY-RESIDENCE,2015,June,21
B,BURGLARY-RESIDENCE,2015,March,14
B,BURGLARY-RESIDENCE,2015,May,26
B,BURGLARY-RESIDENCE,2015,November,11
B,BURGLARY-RESIDENCE,2015,October,10
B,BURGLARY-RESIDENCE,2015,September,13
B,BURGLARY-RESIDENCE,2016,April,7
B,BURGLARY-RESIDENCE,2016,August,8
B,BURGLARY-RESIDENCE,2016,December,20
B,BURGLARY-RESIDENCE,2016,February,9
B,BURGLARY-RESIDENCE,2016,January,7
